Project_category,Species,SampleID,AnimalID,sampleID_origin,Other_ID,Project,Model,Groups,Category,Pre_or_Post,Time,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,RNAseq,RNAseq_lab,Immunity,Path
GV971,mouse,A852,A852,A852,A852,two_genes_transfered,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/10/15,NA,NA,2018/1/10,12,APP/PS1,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,A853,A853,A853,A853,two_genes_transfered,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/10/15,NA,NA,2018/1/10,12,APP/PS1,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,A898,A898,A898,A898,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Female,2017/10/15,NA,NA,2018/1/10,12,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,A899_A387,A899_A387,A899_A387,A899_A387,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Female,2017/10/15,NA,NA,2018/1/10,12,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,A912,A912,A912,A912,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Male,2017/9/17,NA,NA,2018/1/10,16,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,B1,B1,B1,B1,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Male,2017/3/20,NA,NA,2018/1/10,42,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,B3,B3,B3,B3,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Female,2017/3/22,NA,NA,2018/1/10,42,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,B4_B599,B4_B599,B4_B599,B4_B599,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Female,2017/3/22,NA,NA,2018/1/10,42,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,B5,B5,B5,B5,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Female,2017/3/22,NA,NA,2018/1/10,42,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,B6,B6,B6,B6,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Male,2017/3/20,NA,NA,2018/1/10,42,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,B9,B9,B9,B9,two_genes_transfered,NA,WT_water,WT water,Post,NA,Vehicle,NA,0,mpk,Male,2017/3/20,NA,NA,2018/1/10,42,C57BL/6,NA,GVRI,Bikai,shuangzhuan_different_age_MJ20171226003-MJ-M-20180117009-yansiyuan-SHZKY--22samples-20180213,,y,Meiji,,,,,,,,
GV971,mouse,A488,A488,A488,A488,1,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,NA,NA,NA,NA,28,APP/PS1,5,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A489,A489,A489,A489,1,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,NA,NA,NA,NA,28,APP/PS1,5,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A490,A490,A490,A490,1,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,NA,NA,NA,NA,28,APP/PS1,5,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A492,A492,A492,A492,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,6,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A494,A494,A494,A494,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,6,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A495,A495,A495,A495,1,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,NA,NA,NA,NA,28,APP/PS1,1,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A496,A496,A496,A496,1,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,NA,NA,NA,NA,28,APP/PS1,1,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A500,A500,A500,A500,1,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,NA,NA,NA,NA,28,APP/PS1,1,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A501,A501,A501,A501,1,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,NA,NA,NA,NA,28,APP/PS1,1,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A502,A502,A502,A502,1,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,NA,NA,NA,NA,28,APP/PS1,5,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A505,A505,A505,A505,1,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,NA,NA,NA,NA,28,APP/PS1,5,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A506,A506,A506,A506,1,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,NA,NA,NA,NA,28,APP/PS1,5,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A512,A512,A512,A512,1,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,NA,NA,NA,NA,28,APP/PS1,1,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A515,A515,A515,A515,1,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,NA,NA,NA,NA,28,APP/PS1,1,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A518,A518,A518,A518,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,3,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A519,A519,A519,A519,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,3,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A520,A520,A520,A520,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,3,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A521,A521,A521,A521,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,3,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A522,A522,A522,A522,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,3,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A527,A527,A527,A527,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,6,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A528,A528,A528,A528,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,6,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A529,A529,A529,A529,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,6,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A548,A548,A548,A548,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,3,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A551,A551,A551,A551,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,6,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B600,B600,B600,B600,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,7,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B601,B601,B601,B601,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,4,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B602,B602,B602,B602,1,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,NA,NA,NA,NA,28,C57BL/6,2,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B603,B603,B603,B603,1,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,NA,NA,NA,NA,28,C57BL/6,2,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B605,B605,B605,B605,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,7,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B606,B606,B606,B606,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,4,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B607,B607,B607,B607,1,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,NA,NA,NA,NA,28,C57BL/6,2,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B608,B608,B608,B608,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,7,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B609,B609,B609,B609,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,7,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B622,B622,B622,B622,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,4,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B623,B623,B623,B623,1,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,NA,NA,NA,NA,28,C57BL/6,2,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B624,B624,B624,B624,1,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,NA,NA,NA,NA,28,C57BL/6,2,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B627,B627,B627,B627,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,4,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B638,B638,B638,B638,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,7,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B641,B641,B641,B641,1,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,NA,NA,NA,NA,28,C57BL/6,2,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B649,B649,B649,B649,1,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,NA,NA,NA,NA,28,APP/PS1,7,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,B651,B651,B651,B651,1,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,NA,NA,NA,NA,28,APP/PS1,4,NanjingJunke,Bikai,001_MJ20171226003-MJ-M-20180130030-yansiyuan-SHZKY--41samples-001_pick6_outof117-20180226,,y,Meiji,,,,,,,,
GV971,mouse,A680,A680,A680,A680,3,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,6,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A700,A700,A700,A700,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,3,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A707,A707,A707,A707,3,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,1,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A710,A710,A710,A710,3,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,1,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A720,A720,A720,A720,3,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,1,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A721,A721,A721,A721,3,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,1,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A735,A735,A735,A735,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,3,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A736,A736,A736,A736,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,3,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A753,A753,A753,A753,3,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,5,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A756,A756,A756,A756,3,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,5,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A774,A774,A774,A774,3,NA,Tg_GV971_100mpk,Tg GV971 100mpk,Post,NA,GV971,NA,100,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,6,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A784,A784,A784,A784,3,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,5,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A785,A785,A785,A785,3,NA,Tg_GV971_50mpk,Tg GV971 50mpk,Post,NA,GV971,NA,50,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,5,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A789,A789,A789,A789,3,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,1,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A790,A790,A790,A790,3,NA,Tg_water,Tg water,Post,NA,Vehicle,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,1,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A795,A795,A795,A795,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,3,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A797,A797,A797,A797,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,3,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,A798,A798,A798,A798,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,3,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B404,B404,B404,B404,3,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,C57BL/6,2,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B410,B410,B410,B410,3,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,C57BL/6,2,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B412,B412,B412,B412,3,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,C57BL/6,2,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B413,B413,B413,B413,3,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,C57BL/6,2,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B415,B415,B415,B415,3,NA,WT_Cocage_water,WT Cocage water,NA,NA,NA,NA,0,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,C57BL/6,2,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B416,B416,B416,B416,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,4,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B417,B417,B417,B417,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,4,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
GV971,mouse,B418,B418,B418,B418,3,NA,Tg_GV971_25mpk,Tg GV971 25mpk,Post,NA,GV971,NA,25,mpk,Male,2017/6/18,NA,NA,2018/1/17,30,APP/PS1,4,NanjingJunke,Bikai,003_MJ20171226003-MJ-M-20180125022-yansiyuan-SHZKY--35samples-003-pick6_outof117-20180301,,y,Meiji,,,,,,,,
