Project_category,Species,SampleID,Project,Model,Groups,Drug,Drug_batch,Dosage,Dosage_unit,Gender,Birth_date,Arrival_date,Arrival_age_week,Collection_date,Age_week,Strain,Cage_num,Source,Feed_site,Batch1,Comment,Time_Point,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path
tumor,mice,14133,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,12,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14133,y,Meiji,,,,,,
tumor,mice,14134,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,12,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14134,y,Meiji,,,,,,
tumor,mice,14135,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,12,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14135,y,Meiji,,,,,,
tumor,mice,14136,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,11,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14136,y,Meiji,,,,,,
tumor,mice,14137,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,11,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14137,y,Meiji,,,,,,
tumor,mice,14138,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,11,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14138,y,Meiji,,,,,,
tumor,mice,14139,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,11,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14139,y,Meiji,,,,,,
tumor,mice,14140,ONC-2019-LZ-010,SP20,,GV009,,1000,mpk,Female,,,4,2019/6/12,,BALB/c,11,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14140,y,Meiji,,,,,,
tumor,mice,14226,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,8,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14226,y,Meiji,,,,,,
tumor,mice,14227,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,8,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14227,y,Meiji,,,,,,
tumor,mice,14228,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,8,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14228,y,Meiji,,,,,,
tumor,mice,14229,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,8,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14229,y,Meiji,,,,,,
tumor,mice,14230,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,8,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14230,y,Meiji,,,,,,
tumor,mice,14231,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,7,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14231,y,Meiji,,,,,,
tumor,mice,14232,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,7,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14232,y,Meiji,,,,,,
tumor,mice,14233,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,7,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14233,y,Meiji,,,,,,
tumor,mice,14234,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,7,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14234,y,Meiji,,,,,,
tumor,mice,14235,ONC-2019-LZ-010,SP20,,GV009,,125,mpk,Female,,,4,2019/6/12,,BALB/c,7,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14235,y,Meiji,,,,,,
tumor,mice,14236,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,4,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14236,y,Meiji,,,,,,
tumor,mice,14237,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,4,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14237,y,Meiji,,,,,,
tumor,mice,14238,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,4,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14238,y,Meiji,,,,,,
tumor,mice,14239,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,4,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14239,y,Meiji,,,,,,
tumor,mice,14240,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,4,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14240,y,Meiji,,,,,,
tumor,mice,14241,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,3,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14241,y,Meiji,,,,,,
tumor,mice,14242,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,3,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14242,y,Meiji,,,,,,
tumor,mice,14243,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,3,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14243,y,Meiji,,,,,,
tumor,mice,14244,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,3,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14244,y,Meiji,,,,,,
tumor,mice,14245,ONC-2019-LZ-010,SP20,,GV007,,125,mpk,Female,,,4,2019/6/12,,BALB/c,3,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14245,y,Meiji,,,,,,
tumor,mice,14356,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,2,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14356,y,Meiji,,,,,,
tumor,mice,14357,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,2,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14357,y,Meiji,,,,,,
tumor,mice,14358,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,2,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14358,y,Meiji,,,,,,
tumor,mice,14359,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,2,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14359,y,Meiji,,,,,,
tumor,mice,14360,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,2,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14360,y,Meiji,,,,,,
tumor,mice,14361,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,1,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14361,y,Meiji,,,,,,
tumor,mice,14362,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,1,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14362,y,Meiji,,,,,,
tumor,mice,14363,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,1,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14363,y,Meiji,,,,,,
tumor,mice,14364,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,1,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14364,y,Meiji,,,,,,
tumor,mice,14365,ONC-2019-LZ-010,SP20,,Vehicle,,0,,Female,,,4,2019/6/12,,BALB/c,1,Lingchang,Pengli,ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716,,,X14365,y,Meiji,,,,,,
tumor,mice,15600,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,2,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15600,y,Meiji,,,,,,
tumor,mice,15601,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,2,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15601,y,Meiji,,,,,,
tumor,mice,15602,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,2,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15602,y,Meiji,,,,,,
tumor,mice,15603,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,2,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15603,y,Meiji,,,,,,
tumor,mice,15604,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,2,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15604,y,Meiji,,,,,,
tumor,mice,15605,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,1,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15605,y,Meiji,,,,,,
tumor,mice,15606,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,1,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15606,y,Meiji,,,,,,
tumor,mice,15607,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,1,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15607,y,Meiji,,,,,,
tumor,mice,15608,ONC-2019-LZ-023,Hepa1_6_4_2,,Vehicle,,0,,Female,,,5,2019/9/19,,C57BL/6,1,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15608,y,Meiji,,,,,,
tumor,mice,15609,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,3,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15609,y,Meiji,,,,,,
tumor,mice,15610,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,9,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15610,y,Meiji,,,,,,
tumor,mice,15611,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,3,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15611,y,Meiji,,,,,,
tumor,mice,15612,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,3,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15612,y,Meiji,,,,,,
tumor,mice,15613,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,3,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15613,y,Meiji,,,,,,
tumor,mice,15614,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,3,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15614,y,Meiji,,,,,,
tumor,mice,15616,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,4,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15616,y,Meiji,,,,,,
tumor,mice,15617,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,4,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15617,y,Meiji,,,,,,
tumor,mice,15618,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,6,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15618,y,Meiji,,,,,,
tumor,mice,15619,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,6,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15619,y,Meiji,,,,,,
tumor,mice,15620,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,6,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15620,y,Meiji,,,,,,
tumor,mice,15621,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,6,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15621,y,Meiji,,,,,,
tumor,mice,15623,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,5,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15623,y,Meiji,,,,,,
tumor,mice,15624,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,5,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15624,y,Meiji,,,,,,
tumor,mice,15625,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,5,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15625,y,Meiji,,,,,,
tumor,mice,15626,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,5,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15626,y,Meiji,,,,,,
tumor,mice,15627,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,8,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15627,y,Meiji,,,,,,
tumor,mice,15628,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,8,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15628,y,Meiji,,,,,,
tumor,mice,15629,ONC-2019-LZ-023,Hepa1_6_4_2,,GV971,,100,mpk,Female,,,5,2019/9/19,,C57BL/6,21,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15629,y,Meiji,,,,,,
tumor,mice,15630,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,8,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15630,y,Meiji,,,,,,
tumor,mice,15631,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,8,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15631,y,Meiji,,,,,,
tumor,mice,15632,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,7,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15632,y,Meiji,,,,,,
tumor,mice,15633,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,7,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15633,y,Meiji,,,,,,
tumor,mice,15634,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,7,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15634,y,Meiji,,,,,,
tumor,mice,15635,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,500,mpk,Female,,,5,2019/9/19,,C57BL/6,7,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15635,y,Meiji,,,,,,
tumor,mice,15636,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,10,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15636,y,Meiji,,,,,,
tumor,mice,15637,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,10,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15637,y,Meiji,,,,,,
tumor,mice,15638,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,10,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15638,y,Meiji,,,,,,
tumor,mice,15639,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,10,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15639,y,Meiji,,,,,,
tumor,mice,15640,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,10,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15640,y,Meiji,,,,,,
tumor,mice,15641,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,9,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15641,y,Meiji,,,,,,
tumor,mice,15642,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,9,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15642,y,Meiji,,,,,,
tumor,mice,15643,ONC-2019-LZ-023,Hepa1_6_4_2,,GV007,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,4,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15643,y,Meiji,,,,,,
tumor,mice,15644,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,31.25,mpk,Female,,,5,2019/9/19,,C57BL/6,9,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15644,y,Meiji,,,,,,
tumor,mice,15645,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,12,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15645,y,Meiji,,,,,,
tumor,mice,15646,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,12,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15646,y,Meiji,,,,,,
tumor,mice,15647,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,12,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15647,y,Meiji,,,,,,
tumor,mice,15648,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,12,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15648,y,Meiji,,,,,,
tumor,mice,15649,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,12,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15649,y,Meiji,,,,,,
tumor,mice,15650,ONC-2019-LZ-023,Hepa1_6_4_2,,GV009,,125,mpk,Female,,,5,2019/9/19,,C57BL/6,11,Lingchang,Pengli,ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples,原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2,,X15650,y,Meiji,,,,,,
