"Project_category","Species","SampleID","sampleID_origin","Other_ID","Project","Model","Groups","Category","Pre_or_Post","Time","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"GV009","mouse","X14340","14340","14340","ONC-2019-LZ-009","MMTV","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","7","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14346","14346","14346","ONC-2019-LZ-009","MMTV","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14347","14347","14347","ONC-2019-LZ-009","MMTV","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14348","14348","14348","ONC-2019-LZ-009","MMTV","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14349","14349","14349","ONC-2019-LZ-009","MMTV","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14350","14350","14350","ONC-2019-LZ-009","MMTV","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14131","14131","14131","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14132","14132","14132","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14133","14133","14133","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14134","14134","14134","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14135","14135","14135","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14136","14136","14136","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14137","14137","14137","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14138","14138","14138","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14139","14139","14139","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14140","14140","14140","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"1000","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14226","14226","14226","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14227","14227","14227","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14228","14228","14228","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14229","14229","14229","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14230","14230","14230","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14231","14231","14231","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14232","14232","14232","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14233","14233","14233","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14234","14234","14234","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14235","14235","14235","ONC-2019-LZ-010","SP20","","GV009","post","D26","GV009",NA,"125","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14356","14356","14356","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14357","14357","14357","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14358","14358","14358","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14359","14359","14359","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14360","14360","14360","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14361","14361","14361","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14362","14362","14362","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14363","14363","14363","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14364","14364","14364","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X14365","14365","14365","ONC-2019-LZ-010","SP20","","Vehicle","post","D26","Vehicle",NA,"0","mpk","Female",NA,"2019/5/17",4,"2019/6/12",8,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","","y","Meiji","","","","",NA,NA
"GV009","mouse","X15600","15600","15600","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15601","15601","15601","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15602","15602","15602","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15603","15603","15603","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15604","15604","15604","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15605","15605","15605","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15606","15606","15606","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15607","15607","15607","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15608","15608","15608","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle","post","D21","Vehicle",NA,"0","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15610","15610","15610","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","9","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15636","15636","15636","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","10","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15637","15637","15637","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","10","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15638","15638","15638","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","10","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15639","15639","15639","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","10","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15640","15640","15640","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","10","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15641","15641","15641","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","9","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15642","15642","15642","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","9","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15644","15644","15644","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"31.25","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","9","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15645","15645","15645","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","12","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15646","15646","15646","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","12","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15647","15647","15647","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","12","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15648","15648","15648","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","12","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15649","15649","15649","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","12","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15650","15650","15650","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","11","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15651","15651","15651","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","11","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15653","15653","15653","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"125","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","11","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15655","15655","15655","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","14","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15656","15656","15656","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","14","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15657","15657","15657","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","14","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15658","15658","15658","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","14","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15659","15659","15659","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","13","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15660","15660","15660","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","13","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
"GV009","mouse","X15661","15661","15661","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009","post","D21","GV009",NA,"500","mpk","Female",NA,"2019/8/23",5,"2019/9/19",9,"C57BL/6","13","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2","y","Meiji","","","","",NA,NA
