Project_category,SampleID,SampleID-AD,Project,Source,Sample_type,Groups,Disease_type,Batch1,Batch2,Comment,Preservation,Subject_add_X,Bacteria_16s,16s_lab,Metagenome,Metagenome_lab,Metabolism,Metabolism_lab,Immunity,Path,Nmr,Sample_facs
971,NC_2018_10,NC-2018-10,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_10,y,Meiji,,,,,,,,
971,NC_2018_11,NC-2018-11,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_11,y,Meiji,,,,,,,,
971,NC_2018_12,NC-2018-12,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_12,y,Meiji,,,,,,,,
971,NC_2018_13,NC-2018-13,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_13,y,Meiji,,,,,,,,
971,NC_2018_14,NC-2018-14,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_14,y,Meiji,,,,,,,,
971,NC_2018_15,NC-2018-15,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_15,y,Meiji,,,,,,,,
971,NC_2018_16,NC-2018-16,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_16,y,Meiji,,,,,,,,
971,NC_2018_17,NC-2018-17,H04,Jinwei,Feces,HC,Control,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,,GV_self_made_liquid,NC_2018_17,y,Meiji,,,,,,,,
971,K201806_028,K201806-028,H04,Jiuyuan,Feces,K,,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,口腔病人的粪便样本,RNAlater,K201806_028,y,Meiji,,,,,,,,
971,K201806_030,K201806-030,H04,Jiuyuan,Feces,K,,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,口腔病人的粪便样本,RNAlater,K201806_030,y,Meiji,,,,,,,,
971,K201806_044,K201806-044,H04,Jiuyuan,Feces,K,,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,口腔病人的粪便样本,RNAlater,K201806_044,y,Meiji,,,,,,,,
971,K201806_012,K201806-012,H04,Jiuyuan,Feces,K,,H04_MJ20171226003-MJ-M-20180801016-严思远-中国科学院上海药物研究所-微生物多样性-30个样本-H04-20180827,,口腔病人的粪便样本,RNAlater,K201806_012,y,Meiji,,,,,,,,
971,AD_2018_15,AD-2018-15,H05,Jinwei,Feces,AD,AD,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,AD病人,GV_self_made_liquid,AD_2018_15,y,Meiji,,,,,,,,
971,AD_2018_16,AD-2018-16,H05,Jinwei,Feces,AD,AD,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,AD病人,GV_self_made_liquid,AD_2018_16,y,Meiji,,,,,,,,
971,AD_2018_17,AD-2018-17,H05,Jinwei,Feces,AD,AD,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,AD病人,GV_self_made_liquid,AD_2018_17,y,Meiji,,,,,,,,
971,HC_2018_18,HC-2018-18,H05,Jinwei,Feces,HC,Control,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,HC_2018_18,y,Meiji,,,,,,,,
971,HC_2018_19,HC-2018-19,H05,Jinwei,Feces,HC,Control,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,HC_2018_19,y,Meiji,,,,,,,,
971,HC_2018_20,HC-2018-20,H05,Jinwei,Feces,HC,Control,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,HC_2018_20,y,Meiji,,,,,,,,
971,HC_2018_22,HC-2018-22,H05,Jinwei,Feces,HC,Control,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,HC_2018_22,y,Meiji,,,,,,,,
971,K201806_004,K201806-004,H05,Jiuyuan,Feces,K,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的粪便样本,RNAlater,K201806_004,y,Meiji,,,,,,,,
971,K201806_018,K201806-018,H05,Jiuyuan,Feces,K,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的粪便样本,RNAlater,K201806_018,y,Meiji,,,,,,,,
971,K201806_031,K201806-031,H05,Jiuyuan,Feces,K,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的粪便样本,RNAlater,K201806_031,y,Meiji,,,,,,,,
971,K201806_050,K201806-050,H05,Jiuyuan,Feces,K,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的粪便样本,RNAlater,K201806_050,y,Meiji,,,,,,,,
971,K201806_010above,K201806-010above,H05,Jiuyuan,Dental_plaque,plaque_above,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的上牙菌斑_above,RNAlater,K201806_010above,y,Meiji,,,,,,,,
971,K201806_010under,K201806-010under,H05,Jiuyuan,Dental_plaque,plaque_under,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的下牙菌斑_under,RNAlater,K201806_010under,y,Meiji,,,,,,,,
971,K201806_013above,K201806-013above,H05,Jiuyuan,Dental_plaque,plaque_above,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的上牙菌斑_above,RNAlater,K201806_013above,y,Meiji,,,,,,,,
971,K201806_013under,K201806-013under,H05,Jiuyuan,Dental_plaque,plaque_under,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的下牙菌斑_under,RNAlater,K201806_013under,y,Meiji,,,,,,,,
971,K201806_031above,K201806-031above,H05,Jiuyuan,Dental_plaque,plaque_above,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的上牙菌斑_above,RNAlater,K201806_031above,y,Meiji,,,,,,,,
971,K201806_031under,K201806-031under,H05,Jiuyuan,Dental_plaque,plaque_under,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的下牙菌斑_under,RNAlater,K201806_031under,y,Meiji,,,,,,,,
971,K201806_032above,K201806-032above,H05,Jiuyuan,Dental_plaque,plaque_above,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的上牙菌斑_above,RNAlater,K201806_032above,y,Meiji,,,,,,,,
971,K201806_032under,K201806-032under,H05,Jiuyuan,Dental_plaque,plaque_under,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的下牙菌斑_under,RNAlater,K201806_032under,y,Meiji,,,,,,,,
971,K201806_047above,K201806-047above,H05,Jiuyuan,Dental_plaque,plaque_above,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的上牙菌斑_above,RNAlater,K201806_047above,y,Meiji,,,,,,,,
971,K201806_047under,K201806-047under,H05,Jiuyuan,Dental_plaque,plaque_under,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,口腔病人的下牙菌斑_under,RNAlater,K201806_047under,y,Meiji,,,,,,,,
971,LD201805_325,LD201805-325,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_325,y,Meiji,,,,,,,,
971,LD201805_307,LD201805-307,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_307,y,Meiji,,,,,,,,
971,LD201805_333,LD201805-333,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_333,y,Meiji,,,,,,,,
971,LD201805_322,LD201805-322,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_322,y,Meiji,,,,,,,,
971,LD201805_329,LD201805-329,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_329,y,Meiji,,,,,,,,
971,LD201805_328,LD201805-328,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_328,y,Meiji,,,,,,,,
971,LD201805_311,LD201805-311,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_311,y,Meiji,,,,,,,,
971,LD201805_321,LD201805-321,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_321,y,Meiji,,,,,,,,
971,LD201805_315,LD201805-315,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_315,y,Meiji,,,,,,,,
971,LD201805_332,LD201805-332,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_332,y,Meiji,,,,,,,,
971,LD201805_309,LD201805-309,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_309,y,Meiji,,,,,,,,
971,LD201805_301,LD201805-301,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_301,y,Meiji,,,,,,,,
971,LD201805_350,LD201805-350,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_350,y,Meiji,,,,,,,,
971,LD201805_339,LD201805-339,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_339,y,Meiji,,,,,,,,
971,LD201805_355,LD201805-355,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_355,y,Meiji,,,,,,,,
971,LD201805_327,LD201805-327,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_327,y,Meiji,,,,,,,,
971,LD201805_358,LD201805-358,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_358,y,Meiji,,,,,,,,
971,LD201805_357,LD201805-357,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_357,y,Meiji,,,,,,,,
971,LD201805_303,LD201805-303,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_303,y,Meiji,,,,,,,,
971,LD201805_314,LD201805-314,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_314,y,Meiji,,,,,,,,
971,LD201805_316,LD201805-316,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_316,y,Meiji,,,,,,,,
971,LD201805_320,LD201805-320,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_320,y,Meiji,,,,,,,,
971,LD201805_305,LD201805-305,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_305,y,Meiji,,,,,,,,
971,LD201805_302,LD201805-302,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_302,y,Meiji,,,,,,,,
971,LD201805_323,LD201805-323,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_323,y,Meiji,,,,,,,,
971,LD201805_335,LD201805-335,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_335,y,Meiji,,,,,,,,
971,LD201805_310,LD201805-310,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_310,y,Meiji,,,,,,,,
971,LD201805_304,LD201805-304,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_304,y,Meiji,,,,,,,,
971,LD201805_331,LD201805-331,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_331,y,Meiji,,,,,,,,
971,LD201805_330,LD201805-330,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_330,y,Meiji,,,,,,,,
971,LD201805_319,LD201805-319,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_319,y,Meiji,,,,,,,,
971,LD201805_312,LD201805-312,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_312,y,Meiji,,,,,,,,
971,LD201805_306,LD201805-306,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_306,y,Meiji,,,,,,,,
971,LD201805_336,LD201805-336,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_336,y,Meiji,,,,,,,,
971,LD201805_326,LD201805-326,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_326,y,Meiji,,,,,,,,
971,LD201805_308,LD201805-308,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_308,y,Meiji,,,,,,,,
971,LD201805_338,LD201805-338,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_338,y,Meiji,,,,,,,,
971,LD201805_081,LD201805-081,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_081,y,Meiji,,,,,,,,
971,LD201805_075,LD201805-075,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_075,y,Meiji,,,,,,,,
971,LD201805_116,LD201805-116,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_116,y,Meiji,,,,,,,,
971,LD201805_080,LD201805-080,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_080,y,Meiji,,,,,,,,
971,LD201805_191,LD201805-191,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_191,y,Meiji,,,,,,,,
971,LD201805_186,LD201805-186,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_186,y,Meiji,,,,,,,,
971,LD201805_245,LD201805-245,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_245,y,Meiji,,,,,,,,
971,LD201805_188,LD201805-188,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_188,y,Meiji,,,,,,,,
971,LD201805_094,LD201805-094,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_094,y,Meiji,,,,,,,,
971,LD201805_199,LD201805-199,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_199,y,Meiji,,,,,,,,
971,DZ20180805,DZ20180805,H05,DZ,Feces,DZ,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,丁总样本,GV_self_made_liquid,DZ20180805,y,Meiji,,,,,,,,
971,LD201805_256,LD201805-256,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_256,y,Meiji,,,,,,,,
971,LD201805_024,LD201805-024,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_024,y,Meiji,,,,,,,,
971,LD201805_107,LD201805-107,H05,Beijin,Feces,,,H05_MJ20171226003-MJ-M-20180814022-严思远-中国科学院上海药物研究所-微生物多样性-194个样本-H05-20180906,,,GV_self_made_liquid,LD201805_107,y,Meiji,,,,,,,,
